"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","neglog10_adjP","direction","deg_class"
"ARGFX",-0.0056614898736459,5.29479948111491,-0.844980126642974,0.398267766149755,0.658648011165094,-6.24676491621559,0.181346615221286,"None","Not significant"
"MAPK13",0.0294082750677377,9.2236301134273,0.844939203830464,0.398290607487472,0.658648011165094,-6.24679887060218,0.181346615221286,"None","Not significant"
"TMEM132C",0.0089463216401944,5.54292372796165,0.844726994798355,0.398409066027659,0.658697105838484,-6.24697491787124,0.181314244742997,"None","Not significant"
"CELA2B",-0.0065540755020003,5.54179778278987,-0.844719372892592,0.39841332109484,0.658697105838484,-6.24698124013406,0.181314244742997,"None","Not significant"
"HLA-E",0.0336896645591411,9.09320058142441,0.844712363938127,0.398417233995021,0.658697105838484,-6.24698705391226,0.181314244742997,"None","Not significant"
"RBM8A",0.00772222818322587,5.53724321307006,0.844495771547468,0.398538162795714,0.658843601377879,-6.24716668892698,0.18121766753017,"None","Not significant"
"ZNF573",0.0222845229725802,7.79183860260474,0.844067656978938,0.398777254661157,0.659185398659397,-6.24752161850609,0.180992421080181,"None","Not significant"
"GHR",0.0423123656010954,7.15468795204216,0.843931214336799,0.398853472814369,0.65925634289302,-6.24763469887918,0.180945683043537,"None","Not significant"
"PAX4",0.00597137461324612,5.40826322014259,0.843875042944895,0.398884853237307,0.65925634289302,-6.24768124706833,0.180945683043537,"None","Not significant"
"MICAL1",0.0264477547971175,7.58184124559345,0.84377574548689,0.398940329887842,0.659294578416187,-6.24776352545587,0.180920495579844,"None","Not significant"
"C20orf173",-0.00596225400318661,5.5033766938669,-0.843559040405947,0.399061417329749,0.659400723326539,-6.24794305481996,0.180850580795304,"None","Not significant"
"AOC3",0.0139215226253738,5.80598422748424,0.843545018490921,0.399069253062522,0.659400723326539,-6.24795466969136,0.180850580795304,"None","Not significant"
"C6orf184",-0.00625386291978553,5.42856109035939,-0.843439692116003,0.39912811455748,0.65944453033346,-6.24804190926136,0.180821729584248,"None","Not significant"
"PI4KA",0.0195864073039869,9.54395637699328,0.843344845182781,0.399181124107005,0.659478662364964,-6.24812045962344,0.180799251621887,"None","Not significant"
"XCR1",0.0105261178789788,5.69454836046019,0.843185394224673,0.399270250130889,0.659572451289966,-6.24825249387898,0.180737492055121,"None","Not significant"
"OR5K3",0.00609167715204475,5.39869305585429,0.843061421075486,0.399339553913217,0.659633482418031,-6.24835513330326,0.180697308060364,"None","Not significant"
"ADAMTS9",-0.0265278607939582,6.61339010404505,-0.842816846216235,0.399476298013208,0.65980589329114,-6.24855757667159,0.180583809717635,"None","Not significant"
"CTSB",-0.030962171138605,9.91683691939605,-0.842673022975178,0.399556724103345,0.659885264590998,-6.24867659692028,0.180531569437951,"None","Not significant"
"KRTAP10-9",-0.00714844164840204,5.60437078638431,-0.842603963957244,0.399595345435186,0.659895586252128,-6.24873373917602,0.180524776430658,"None","Not significant"
"HNF1A",0.00654777111840222,5.21909957591508,0.842523904794141,0.399640121423815,0.659916069276993,-6.24879997754639,0.180511296227426,"None","Not significant"
"C12orf4",-0.0162303833693332,6.43492861456937,-0.842110718230988,0.399871259011722,0.660223609224268,-6.24914173482805,0.180308949602053,"None","Not significant"
"PSMD4",0.0198255397331604,10.1333376341385,0.842075184017353,0.3998911406962,0.660223609224268,-6.24917111827376,0.180308949602053,"None","Not significant"
"SETD1A",0.0196974877423966,8.09868931397596,0.841946077511158,0.399963381855636,0.660289402261673,-6.24927786676083,0.180265673158932,"None","Not significant"
"MTOR",0.0164642888947948,8.51631869364618,0.841877700432967,0.400001645226883,0.660299096117095,-6.24933439601554,0.180259297231952,"None","Not significant"
"PARP1",0.0234260235810766,10.4948031918524,0.841814936936018,0.400036769213608,0.660303606511692,-6.24938628032758,0.18025633064786,"None","Not significant"
"UGT1A10",0.00606358332175222,5.27225392927946,0.841489342394888,0.400219009666604,0.660550928026372,-6.24965537553591,0.180093692950024,"None","Not significant"
"GMIP",0.0203138942842796,6.9260946177156,0.84140069779687,0.400268634111384,0.660579347989035,-6.24972861992274,0.180075007990355,"None","Not significant"
"PUS10",0.0101578677941404,5.83477528327745,0.841279283082436,0.400336609718587,0.660602619781823,-6.24982892877019,0.180059708339831,"None","Not significant"
"MT1X",-0.0271256895657099,7.70218832959088,-0.841259746920978,0.400347547941361,0.660602619781823,-6.24984506755421,0.180059708339831,"None","Not significant"
"ABCG4",-0.00856012795396919,5.5157548692398,-0.840925771188309,0.400534567498898,0.660857722255364,-6.25012090633422,0.179892030817576,"None","Not significant"
"GLP1R",0.0067983634604648,5.41771218234796,0.840867435882762,0.400567239463529,0.66085813988864,-6.25016907567444,0.17989175636248,"None","Not significant"
"STXBP6",-0.0211630816313111,5.7436187421025,-0.840798071228016,0.400606090742851,0.660868751298294,-6.25022634795892,0.179884782945069,"None","Not significant"
"SLC23A2",-0.0131400317349461,6.34994871871035,-0.840734061811744,0.400641944553295,0.660874416549517,-6.25027919439885,0.179881060001906,"None","Not significant"
"LTBP1",0.0103750380865736,5.45301290312019,0.840533321483898,0.400754398427485,0.661004066207503,-6.25044490038005,0.179795868916706,"None","Not significant"
"TNNT2",0.0157889609576597,5.6293901472232,0.840477997398332,0.400785394080193,0.661004066207503,-6.25049056204254,0.179795868916706,"None","Not significant"
"MAN2B1",0.0220273809636684,7.57973350778011,0.840124075732696,0.400983714936957,0.661064767021405,-6.25078259979058,0.179755988953,"None","Not significant"
"PLAAT4",-0.0567041280460998,11.5091781086092,-0.840024337020916,0.401039614418684,0.661064767021405,-6.2508648767945,0.179755988953,"None","Not significant"
"TAF11",0.00658174080018506,5.55203960086752,0.840022121970743,0.401040855917177,0.661064767021405,-6.25086670393501,0.179755988953,"None","Not significant"
"LRRC15",-0.0342645484428846,7.26654233892463,-0.8399956475879,0.401055694543822,0.661064767021405,-6.25088854163136,0.179755988953,"None","Not significant"
"CDKN2B",-0.0229870199129072,7.19530082645234,-0.839994184098712,0.401056514824493,0.661064767021405,-6.25088974878719,0.179755988953,"None","Not significant"
"ZNF763",-0.0230250348244559,6.37200167435258,-0.839986049834275,0.401061074070199,0.661064767021405,-6.25089645827813,0.179755988953,"None","Not significant"
"NEUROG3",-0.00719654250634159,5.39602912669245,-0.839983845850498,0.401062309405893,0.661064767021405,-6.25089827620751,0.179755988953,"None","Not significant"
"SSTR3",0.00564745016040793,5.40126960140023,0.839945619298727,0.401083735800415,0.661064767021405,-6.25092980615863,0.179755988953,"None","Not significant"
"TMEM198B",-0.0197349288807349,6.3233840801635,-0.839872519189142,0.401124711116292,0.661064767021405,-6.25099009645944,0.179755988953,"None","Not significant"
"EGFL7",0.0162283750405177,5.87789736996338,0.839811691404007,0.401158809258361,0.661064767021405,-6.25104026099969,0.179755988953,"None","Not significant"
"EIF4EBP2",0.0168991821156045,7.67715716984165,0.83977582174035,0.401178917479608,0.661064767021405,-6.25106984093098,0.179755988953,"None","Not significant"
"HS3ST2",-0.0255292363404718,5.92290995917465,-0.839702106954994,0.401220243248552,0.661079426012102,-6.25113062589347,0.17974635865881,"None","Not significant"
"IMMT",0.0205879178899511,8.94746888096379,0.839619252021736,0.401266696194845,0.661092173534359,-6.25119894142835,0.179737984286563,"None","Not significant"
"ETV2",0.0115796607075403,5.66787468761142,0.839572622603056,0.401292840584457,0.661092173534359,-6.25123738534694,0.179737984286563,"None","Not significant"
"IL2",0.00559128521262292,5.37110987554954,0.839434417166473,0.401370336236446,0.661137066046452,-6.25135131716264,0.179708493832556,"None","Not significant"
"ELMO1",-0.0249194861831284,7.03296740143034,-0.839408346020153,0.401384956065288,0.661137066046452,-6.25137280721946,0.179708493832556,"None","Not significant"
"ZDHHC22",0.0126120578633426,5.6853404582621,0.839278469303769,0.401457791361658,0.661139370904105,-6.25147985272537,0.179706979796712,"None","Not significant"
"LINGO4",0.0184087210588331,5.88662597936837,0.839233805306679,0.401482840915523,0.661139370904105,-6.25151666135206,0.179706979796712,"None","Not significant"
"ARL1",-0.0205658144047447,9.05147015645762,-0.839056488846303,0.401582297129344,0.661139370904105,-6.25166277261747,0.179706979796712,"None","Not significant"
"EFCAB12",-0.0111740321199175,5.69461966713675,-0.839001447314093,0.401613172752382,0.661139370904105,-6.25170812134383,0.179706979796712,"None","Not significant"
"CST6",0.0481718175741968,6.64151371015947,0.83897187889841,0.401629759784602,0.661139370904105,-6.2517324815388,0.179706979796712,"None","Not significant"
"KRTAP23-1",-0.00535392449872733,5.40965464497704,-0.83895703904566,0.401638084671021,0.661139370904105,-6.25174470715651,0.179706979796712,"None","Not significant"
"LINC00189",-0.00598006002110034,5.37808714010336,-0.838945785969913,0.401644397510147,0.661139370904105,-6.25175397771094,0.179706979796712,"None","Not significant"
"CAMKMT",0.0144992377210752,6.46563484672739,0.838931375414864,0.401652481743945,0.661139370904105,-6.2517658492918,0.179706979796712,"None","Not significant"
"IRS4",-0.00680454921630787,5.58449128854162,-0.838871248059496,0.401686213879727,0.661139370904105,-6.25181538069913,0.179706979796712,"None","Not significant"
"KRTAP12-3",0.00630350486384696,5.35629913861204,0.838799477089398,0.401726480444946,0.661139370904105,-6.25187449918107,0.179706979796712,"None","Not significant"
"DAB1",0.0062923691359695,5.20332632219129,0.838757336170336,0.401750124421763,0.661139370904105,-6.25190920873258,0.179706979796712,"None","Not significant"
"RNASE11",0.00591700946433355,5.41497155278364,0.838696449981357,0.401784287270794,0.661139370904105,-6.25195935483052,0.179706979796712,"None","Not significant"
"SQOR",0.0226108460335185,7.93963423180502,0.838634946170414,0.401818798435122,0.661139370904105,-6.25201000591226,0.179706979796712,"None","Not significant"
"TMEM121",0.0110248129241443,5.55699424313308,0.838593099294277,0.401842280671397,0.661139370904105,-6.25204446652612,0.179706979796712,"None","Not significant"
"ALDH1L2",-0.0184440485337403,6.04023695359808,-0.838475037435773,0.401908535136198,0.661139370904105,-6.25214168039242,0.179706979796712,"None","Not significant"
"HCAR3",0.0135729052932415,5.73728106670529,0.838449436793078,0.401922902681205,0.661139370904105,-6.25216275853332,0.179706979796712,"None","Not significant"
"KCNC2",-0.0317870837902159,5.55490625670959,-0.838423052659537,0.401937710258257,0.661139370904105,-6.25218448108404,0.179706979796712,"None","Not significant"
"C15orf38",0.0163056676507327,6.68133209259102,0.838253535942848,0.402032856002758,0.661208334779773,-6.25232403108062,0.179661680620782,"None","Not significant"
"GFI1",-0.0163036776017772,5.70043115514454,-0.838166873802748,0.402081502647153,0.661208334779773,-6.25239536242581,0.179661680620782,"None","Not significant"
"CETP",-0.0201616767191965,6.4071299895483,-0.838139959759869,0.4020966112079,0.661208334779773,-6.25241751379383,0.179661680620782,"None","Not significant"
"RBPJL",0.00916840551735393,5.69764683531688,0.838059814217101,0.402141604007596,0.661208334779773,-6.25248347267447,0.179661680620782,"None","Not significant"
"AFMID",-0.0304997259798959,7.28199587781955,-0.837984361224615,0.402183965225205,0.661208334779773,-6.25254556388062,0.179661680620782,"None","Not significant"
"LIM2",0.00655477944232659,5.23696531539342,0.837890861561128,0.40223646201706,0.661208334779773,-6.25262249816854,0.179661680620782,"None","Not significant"
"ITIH2",-0.0116804438160575,5.43181427606745,-0.837863544429497,0.40225180040786,0.661208334779773,-6.25264497389367,0.179661680620782,"None","Not significant"
"OR51T1",0.00895568605778266,5.71333576830835,0.837854430342417,0.402256917986286,0.661208334779773,-6.25265247253103,0.179661680620782,"None","Not significant"
"LINC00654",0.00630569154373722,5.53554928383835,0.837828352701567,0.402271560850564,0.661208334779773,-6.25267392752389,0.179661680620782,"None","Not significant"
"PNMA6A",-0.0123825039711349,5.52576780100391,-0.837689239206192,0.402349679919589,0.661283417331358,-6.25278836981962,0.179612367741782,"None","Not significant"
"KRT6C",0.0170845161327447,5.57926639978105,0.837613848018913,0.402392019583558,0.661299687134056,-6.25285038276161,0.179601682764014,"None","Not significant"
"SLC25A23",0.0242322449216218,9.24553634496441,0.837449510223158,0.402484320899544,0.661369166023445,-6.25298553932004,0.179556056380318,"None","Not significant"
"PRSS8",0.0440368367684633,9.59440793067861,0.83740267689724,0.402510627446614,0.661369166023445,-6.25302405166572,0.179556056380318,"None","Not significant"
"GRAMD2A",-0.0380355436511099,6.35677023939983,-0.837365290575833,0.402531628297909,0.661369166023445,-6.2530547939325,0.179556056380318,"None","Not significant"
"GATB",0.0151831222839566,7.06651866784379,0.837280020215179,0.402579529296989,0.661394560341644,-6.25312490546785,0.179539381274935,"None","Not significant"
"TMOD4",-0.0086703748633336,5.75367234804289,-0.83711911594124,0.402669927296158,0.661448136093151,-6.25325718576958,0.179504203013273,"None","Not significant"
"LOC440570",-0.00566570556681676,5.36702023689632,-0.837106464563488,0.402677035512191,0.661448136093151,-6.25326758546096,0.179504203013273,"None","Not significant"
"CLP1",-0.0139337331219823,7.11408911062559,-0.836836158321646,0.402828925907002,0.66164431992702,-6.25348974520673,0.179375411473839,"None","Not significant"
"WAPL",0.0169574954264006,7.06249457436783,0.83664700018886,0.402935238024282,0.661765616107395,-6.25364516818072,0.179295801580448,"None","Not significant"
"TRAPPC3",-0.0173089547227254,9.43711895802777,-0.836410835966908,0.403067992490103,0.661930317160296,-6.25383916473768,0.179187727275753,"None","Not significant"
"FAM24B",0.0196238564351813,6.36170908192714,0.836264472891209,0.403150280404648,0.662012120674138,-6.25395936688844,0.179134059059233,"None","Not significant"
"CCR5",0.00778900463233574,5.35840429065718,0.836203610464802,0.403184501304945,0.662014986637238,-6.25400934458357,0.179132178928603,"None","Not significant"
"ADAT3",0.0145214671293797,6.25151532422748,0.836130286398837,0.403225731280628,0.662022770534145,-6.25406955043298,0.179127072573507,"None","Not significant"
"MFSD6L",0.0208000317505244,5.80517534332697,0.836079670713394,0.403254193854426,0.662022770534145,-6.25411110752189,0.179127072573507,"None","Not significant"
